observation_id,photo_id,license_code,square_url,medium_url,large_url,original_url,scientific_name,common_name,taxon_rank,ob_license_code,quality_grade,uri,pred_prey,special_type_of_feeding,taxon_kingdom,taxon_phylum,taxon_class,taxon_order,taxon_family,taxon_genus,taxon_species,grounding_dino_prompt
339128282,616850264,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616850264/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850264/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850264/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850264/original.jpg,Bombus impatiens,Common Eastern Bumble Bee,species,cc-by,research,https://www.inaturalist.org/observations/339128282,eater,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,"yellow and black striped insect with fuzzy body, bumble bee."
339128282,616850260,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616850260/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850260/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850260/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850260/original.jpg,Bombus impatiens,Common Eastern Bumble Bee,species,cc-by,research,https://www.inaturalist.org/observations/339128282,eater,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,"yellow and black striped insect, bumble bee."
339128282,616850265,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616850265/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850265/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850265/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850265/original.jpg,Bombus impatiens,Common Eastern Bumble Bee,species,cc-by,research,https://www.inaturalist.org/observations/339128282,eater,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,"yellow and black striped insect, bumble bee."
339128282,616850268,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616850268/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850268/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850268/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850268/original.jpg,Bombus impatiens,Common Eastern Bumble Bee,species,cc-by,research,https://www.inaturalist.org/observations/339128282,eater,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,"yellow and black striped insect, bumble bee with fuzzy body."
339128191,616850096,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616850096/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850096/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850096/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850096/original.jpg,Popillia japonica,Japanese Beetle,species,cc-by,research,https://www.inaturalist.org/observations/339128191,eater,"No, none of these",Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Popillia,Popillia japonica,"green insect with black and white striped body, beetle with shiny elytra."
339128187,616850080,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616850080/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850080/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850080/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616850080/original.jpg,Ambrosia trifida,giant ragweed,species,cc-by,research,https://www.inaturalist.org/observations/339128187,organism being eaten,"No, none of these",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,Ambrosia trifida,"tall green plant with fern-like leaves, dandelion-like flowers, Asteraceae family plant."
339128163,616849969,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616849969/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616849969/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616849969/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616849969/original.jpg,Cirsium arvense,creeping thistle,species,cc-by,research,https://www.inaturalist.org/observations/339128163,organism being eaten,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium arvense,"prickly purple flower, thistle with sharp leaves."
339094010,8158662,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/8158662/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8158662/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8158662/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8158662/original.jpg,Turdus migratorius,American Robin,species,cc0,research,https://www.inaturalist.org/observations/339094010,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus migratorius,"brown bird with distinctive red breast, small passerine bird."
339089145,318924725,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/318924725/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/318924725/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/318924725/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/318924725/original.jpg,Passer domesticus,House Sparrow,species,cc0,research,https://www.inaturalist.org/observations/339089145,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,"brown bird with black throat patch, small passerine bird."
339047738,616684663,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616684663/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684663/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684663/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684663/original.jpg,Corvus corax,Common Raven,species,cc0,research,https://www.inaturalist.org/observations/339047738,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
339047738,616684528,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616684528/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684528/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684528/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684528/original.jpg,Corvus corax,Common Raven,species,cc0,research,https://www.inaturalist.org/observations/339047738,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
339047738,616684570,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616684570/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684570/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684570/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616684570/original.jpg,Corvus corax,Common Raven,species,cc0,research,https://www.inaturalist.org/observations/339047738,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
338960784,616498857,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616498857/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498857/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498857/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498857/original.jpg,Afruca tangeri,West African Fiddler Crab,species,cc-by,research,https://www.inaturalist.org/observations/338960784,organism being eaten,"No, none of these",Animalia,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Afruca,Afruca tangeri,"blue crab with large claw, decapod crustacean."
338960783,616498849,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616498849/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498849/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498849/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498849/original.jpg,Numenius phaeopus,Eurasian Whimbrel,species,cc-by,research,https://www.inaturalist.org/observations/338960783,eater,"No, none of these",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,"long-billed shorebird with brown plumage, wading bird."
338960783,616498854,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616498854/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498854/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498854/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498854/original.jpg,Numenius phaeopus,Eurasian Whimbrel,species,cc-by,research,https://www.inaturalist.org/observations/338960783,eater,"No, none of these",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,"tall bird with long legs, brown back, white belly."
338960783,616498859,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616498859/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498859/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498859/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498859/original.jpg,Numenius phaeopus,Eurasian Whimbrel,species,cc-by,research,https://www.inaturalist.org/observations/338960783,eater,"No, none of these",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,"long-billed shorebird with brown back, white rump, and long legs."
338960783,616498864,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616498864/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498864/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498864/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498864/original.jpg,Numenius phaeopus,Eurasian Whimbrel,species,cc-by,research,https://www.inaturalist.org/observations/338960783,eater,"No, none of these",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,"long-billed shorebird, wader with brown plumage, slender neck."
338960783,616498870,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616498870/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498870/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498870/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616498870/original.jpg,Numenius phaeopus,Eurasian Whimbrel,species,cc-by,research,https://www.inaturalist.org/observations/338960783,eater,"No, none of these",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius phaeopus,"long-billed shorebird with brown back, white rump, and black stripe."
338955864,616501761,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616501761/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501761/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501761/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501761/original.jpg,Corvus corax,Common Raven,species,cc-by,research,https://www.inaturalist.org/observations/338955864,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
338955864,616501770,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616501770/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501770/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501770/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501770/original.jpg,Corvus corax,Common Raven,species,cc-by,research,https://www.inaturalist.org/observations/338955864,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with sharp beak, large corvid."
338955864,616501787,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616501787/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501787/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501787/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501787/original.jpg,Corvus corax,Common Raven,species,cc-by,research,https://www.inaturalist.org/observations/338955864,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
338955864,616501801,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616501801/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501801/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501801/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501801/original.jpg,Corvus corax,Common Raven,species,cc-by,research,https://www.inaturalist.org/observations/338955864,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
338955864,616501819,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616501819/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501819/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501819/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501819/original.jpg,Corvus corax,Common Raven,species,cc-by,research,https://www.inaturalist.org/observations/338955864,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
338955864,616501834,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616501834/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501834/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501834/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616501834/original.jpg,Corvus corax,Common Raven,species,cc-by,research,https://www.inaturalist.org/observations/338955864,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,"black bird with shaggy throat feathers, large corvid."
338949235,616486878,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616486878/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486878/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486878/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486878/original.jpg,Ocnogyna boeticum,Rambur's Pellicle,species,cc-by,research,https://www.inaturalist.org/observations/338949235,eater,"No, none of these",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ocnogyna,Ocnogyna boeticum,"moth with brown and yellow striped wings, large forewings, and long tail."
338949235,616486882,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616486882/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486882/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486882/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486882/original.jpg,Ocnogyna boeticum,Rambur's Pellicle,species,cc-by,research,https://www.inaturalist.org/observations/338949235,eater,"No, none of these",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ocnogyna,Ocnogyna boeticum,"moth with brown and white striped wings, large hindwings, caterpillar eater."
338949235,616486933,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616486933/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486933/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486933/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616486933/original.jpg,Ocnogyna boeticum,Rambur's Pellicle,species,cc-by,research,https://www.inaturalist.org/observations/338949235,eater,"No, none of these",Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ocnogyna,Ocnogyna boeticum,"moth with brown wings, caterpillar-like body, long tail."
338924205,616388362,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616388362/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388362/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388362/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388362/original.jpg,Opisthacanthus capensis,Cape Docile Scorpion,species,cc-by-nc,research,https://www.inaturalist.org/observations/338924205,eater,"No, none of these",Animalia,Arthropoda,Arachnida,Scorpiones,Hormuridae,Opisthacanthus,Opisthacanthus capensis,"brown scorpion with curved tail, arachnid with segmented body."
338924205,616388461,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616388461/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388461/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388461/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388461/original.jpg,Opisthacanthus capensis,Cape Docile Scorpion,species,cc-by-nc,research,https://www.inaturalist.org/observations/338924205,eater,"No, none of these",Animalia,Arthropoda,Arachnida,Scorpiones,Hormuridae,Opisthacanthus,Opisthacanthus capensis,"brown scorpion with curved tail, arachnid with segmented body."
338924205,616388468,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616388468/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388468/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388468/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616388468/original.jpg,Opisthacanthus capensis,Cape Docile Scorpion,species,cc-by-nc,research,https://www.inaturalist.org/observations/338924205,eater,"No, none of these",Animalia,Arthropoda,Arachnida,Scorpiones,Hormuridae,Opisthacanthus,Opisthacanthus capensis,"brown scorpion with curved tail, arachnid with pincer claws."
338848951,616299653,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616299653/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299653/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299653/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299653/original.jpg,Toxomerus occidentalis,Western Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338848951,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus occidentalis,"green bee mimic with yellow stripes, small fly."
338848951,616299664,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616299664/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299664/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299664/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299664/original.jpg,Toxomerus occidentalis,Western Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338848951,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus occidentalis,"green fly with yellow stripes, long slender body, black eyes, hoverfly."
338848951,616299665,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616299665/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299665/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299665/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616299665/original.jpg,Toxomerus occidentalis,Western Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338848951,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus occidentalis,"green fly with yellow stripes, black antennae, and a long slender body."
338846557,616294756,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616294756/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294756/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294756/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294756/original.jpg,Toxomerus occidentalis,Western Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338846557,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus occidentalis,"green fly with yellow stripes, long antennae, hoverfly."
338846557,616294748,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616294748/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294748/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294748/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294748/original.jpg,Toxomerus occidentalis,Western Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338846557,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus occidentalis,"green fly with yellow stripes, long antennae, and black body, hoverfly."
338846557,616294752,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616294752/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294752/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294752/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616294752/original.jpg,Toxomerus occidentalis,Western Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338846557,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus occidentalis,"green fly with yellow markings, striped body, long antennae, hovering insect."
338845282,616291894,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616291894/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616291894/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616291894/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616291894/original.jpg,Estrilda astrild,Common Waxbill,species,cc-by,research,https://www.inaturalist.org/observations/338845282,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,Estrilda astrild,"small bird with yellow head, black throat patch, and red beak."
338845282,616291896,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/616291896/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616291896/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616291896/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616291896/original.jpg,Estrilda astrild,Common Waxbill,species,cc-by,research,https://www.inaturalist.org/observations/338845282,eater,"No, none of these",Animalia,Chordata,Aves,Passeriformes,Estrildidae,Estrilda,Estrilda astrild,"small bird with yellow head, black throat patch, green back."
338838643,616279463,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616279463/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279463/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279463/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279463/original.jpg,Toxomerus marginatus,Margined Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338838643,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,"green fly with yellow stripes, black stripes on body, long antennae, Diptera."
338838643,616279446,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616279446/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279446/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279446/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279446/original.jpg,Toxomerus marginatus,Margined Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338838643,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,"green fly with yellow stripes, black stripes on abdomen, long antennae, Diptera."
338838643,616279458,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616279458/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279458/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279458/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279458/original.jpg,Toxomerus marginatus,Margined Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338838643,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,"black and yellow fly with striped abdomen, hoverfly."
338838643,616279462,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616279462/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279462/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279462/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279462/original.jpg,Toxomerus marginatus,Margined Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338838643,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,"black and yellow fly with striped abdomen, hoverfly."
338838643,616279461,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616279461/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279461/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279461/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616279461/original.jpg,Toxomerus marginatus,Margined Calligrapher,species,cc-by,research,https://www.inaturalist.org/observations/338838643,eater,Pollination,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,"black and yellow fly with striped abdomen, hoverfly."
338801663,616201099,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616201099/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616201099/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616201099/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616201099/original.jpg,Genista monspessulana,French broom,species,cc-by,research,https://www.inaturalist.org/observations/338801663,organism being eaten,"No, none of these",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista monspessulana,"yellow flowering shrub, thorny stems, Fabaceae plant."
338801663,616201100,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/616201100/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616201100/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616201100/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616201100/original.jpg,Genista monspessulana,French broom,species,cc-by,research,https://www.inaturalist.org/observations/338801663,organism being eaten,"No, none of these",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista monspessulana,"yellow flowering shrub with thorny stems, legume plant."
338762379,615667813,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/615667813/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615667813/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615667813/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615667813/original.jpg,Apis mellifera,Western Honey Bee,species,cc-by-nc,research,https://www.inaturalist.org/observations/338762379,organism being eaten,"No, none of these",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,"yellow and black striped insect, flying bee."
338762379,615667817,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/615667817/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615667817/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615667817/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615667817/original.jpg,Apis mellifera,Western Honey Bee,species,cc-by-nc,research,https://www.inaturalist.org/observations/338762379,organism being eaten,"No, none of these",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,"yellow and black striped insect with hairy body, flying insect."
338761023,38491694,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/38491694/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/38491694/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/38491694/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/38491694/original.jpeg,Seiurus aurocapilla,Ovenbird,species,cc0,research,https://www.inaturalist.org/observations/338761023,organism being eaten,Parasitism,Animalia,Chordata,Aves,Passeriformes,Parulidae,Seiurus,Seiurus aurocapilla,"brown bird with yellow crown, striped back, and white eye ring."
