crop_file,Image_name,crop_file_path,box_num,species,User Classified,Same?,My remarks,common_name,score,top_no,topk_predictions_json
obs_250956763_photo_448935283_box3.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box3.jpg,3,Perophora listeri,Prostheceraeus crozieri,FALSE,Misidentified as a different species,Dwarf ascidian,0.045852069,4,"[{""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.06355059146881104}, {""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.05646057426929474}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.053597092628479004}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.045852068811655045}, {""species"": ""Clavelina moluccensis"", ""common_name"": ""Ascidian"", ""score"": 0.04581081122159958}]"
obs_250956763_photo_448935283_box3.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box3.jpg,3,Clavelina moluccensis,Prostheceraeus crozieri,FALSE,Misidentified as a different species,Ascidian,0.045810811,5,"[{""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.06355059146881104}, {""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.05646057426929474}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.053597092628479004}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.045852068811655045}, {""species"": ""Clavelina moluccensis"", ""common_name"": ""Ascidian"", ""score"": 0.04581081122159958}]"
obs_250956763_photo_448935283_box4.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box4.jpg,4,Ecteinascidia turbinata,Prostheceraeus crozieri,FALSE,Misidentified as a different species,Mangrove tunicate,0.092670225,1,"[{""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.09267022460699081}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.06386496126651764}, {""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.0626746341586113}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.04613306373357773}, {""species"": ""Ecteinascidia sluiteri"", ""common_name"": """", ""score"": 0.037313830107450485}]"
obs_250956763_photo_448935283_box4.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box4.jpg,4,Perophora listeri,Prostheceraeus crozieri,FALSE,Misidentified as a different species,Dwarf ascidian,0.063864961,2,"[{""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.09267022460699081}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.06386496126651764}, {""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.0626746341586113}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.04613306373357773}, {""species"": ""Ecteinascidia sluiteri"", ""common_name"": """", ""score"": 0.037313830107450485}]"
obs_250956763_photo_448935283_box4.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box4.jpg,4,Euclavella claviformis,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.062674634,3,"[{""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.09267022460699081}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.06386496126651764}, {""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.0626746341586113}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.04613306373357773}, {""species"": ""Ecteinascidia sluiteri"", ""common_name"": """", ""score"": 0.037313830107450485}]"
obs_250956763_photo_448935283_box4.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box4.jpg,4,Stolonica australis,Prostheceraeus crozieri,FALSE,Misidentified as a different species,Ascidian,0.046133064,4,"[{""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.09267022460699081}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.06386496126651764}, {""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.0626746341586113}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.04613306373357773}, {""species"": ""Ecteinascidia sluiteri"", ""common_name"": """", ""score"": 0.037313830107450485}]"
obs_250956763_photo_448935283_box4.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box4.jpg,4,Ecteinascidia sluiteri,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.03731383,5,"[{""species"": ""Ecteinascidia turbinata"", ""common_name"": ""Mangrove tunicate"", ""score"": 0.09267022460699081}, {""species"": ""Perophora listeri"", ""common_name"": ""Dwarf ascidian"", ""score"": 0.06386496126651764}, {""species"": ""Euclavella claviformis"", ""common_name"": """", ""score"": 0.0626746341586113}, {""species"": ""Stolonica australis"", ""common_name"": ""Ascidian"", ""score"": 0.04613306373357773}, {""species"": ""Ecteinascidia sluiteri"", ""common_name"": """", ""score"": 0.037313830107450485}]"
obs_250956763_photo_448935283_box5.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box5.jpg,5,Umimayanthus chanpuru,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.035604935,1,"[{""species"": ""Umimayanthus chanpuru"", ""common_name"": """", ""score"": 0.03560493513941765}, {""species"": ""Ecteinascidia diaphanis"", ""common_name"": """", ""score"": 0.02748524583876133}, {""species"": ""Ecteinascidia nexa"", ""common_name"": """", ""score"": 0.026364432647824287}, {""species"": ""Didemnum coccineum"", ""common_name"": """", ""score"": 0.0205379668623209}, {""species"": ""Ecteinascidia bandaensis"", ""common_name"": """", ""score"": 0.01969684474170208}]"
obs_250956763_photo_448935283_box5.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box5.jpg,5,Ecteinascidia diaphanis,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.027485246,2,"[{""species"": ""Umimayanthus chanpuru"", ""common_name"": """", ""score"": 0.03560493513941765}, {""species"": ""Ecteinascidia diaphanis"", ""common_name"": """", ""score"": 0.02748524583876133}, {""species"": ""Ecteinascidia nexa"", ""common_name"": """", ""score"": 0.026364432647824287}, {""species"": ""Didemnum coccineum"", ""common_name"": """", ""score"": 0.0205379668623209}, {""species"": ""Ecteinascidia bandaensis"", ""common_name"": """", ""score"": 0.01969684474170208}]"
obs_250956763_photo_448935283_box5.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box5.jpg,5,Ecteinascidia nexa,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.026364433,3,"[{""species"": ""Umimayanthus chanpuru"", ""common_name"": """", ""score"": 0.03560493513941765}, {""species"": ""Ecteinascidia diaphanis"", ""common_name"": """", ""score"": 0.02748524583876133}, {""species"": ""Ecteinascidia nexa"", ""common_name"": """", ""score"": 0.026364432647824287}, {""species"": ""Didemnum coccineum"", ""common_name"": """", ""score"": 0.0205379668623209}, {""species"": ""Ecteinascidia bandaensis"", ""common_name"": """", ""score"": 0.01969684474170208}]"
obs_250956763_photo_448935283_box5.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box5.jpg,5,Didemnum coccineum,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.020537967,4,"[{""species"": ""Umimayanthus chanpuru"", ""common_name"": """", ""score"": 0.03560493513941765}, {""species"": ""Ecteinascidia diaphanis"", ""common_name"": """", ""score"": 0.02748524583876133}, {""species"": ""Ecteinascidia nexa"", ""common_name"": """", ""score"": 0.026364432647824287}, {""species"": ""Didemnum coccineum"", ""common_name"": """", ""score"": 0.0205379668623209}, {""species"": ""Ecteinascidia bandaensis"", ""common_name"": """", ""score"": 0.01969684474170208}]"
obs_250956763_photo_448935283_box5.jpg,obs_250956763_photo_448935283,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_250956763_photo_448935283_box5.jpg,5,Ecteinascidia bandaensis,Prostheceraeus crozieri,FALSE,Misidentified as a different species,,0.019696845,5,"[{""species"": ""Umimayanthus chanpuru"", ""common_name"": """", ""score"": 0.03560493513941765}, {""species"": ""Ecteinascidia diaphanis"", ""common_name"": """", ""score"": 0.02748524583876133}, {""species"": ""Ecteinascidia nexa"", ""common_name"": """", ""score"": 0.026364432647824287}, {""species"": ""Didemnum coccineum"", ""common_name"": """", ""score"": 0.0205379668623209}, {""species"": ""Ecteinascidia bandaensis"", ""common_name"": """", ""score"": 0.01969684474170208}]"
obs_256022699_photo_458927175_box1.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box1.jpg,1,Xystocheir dissecta,Arthrophaga myriapodina,FALSE,Tiny part of the image. Fungus,,0.51068455,1,"[{""species"": ""Xystocheir dissecta"", ""common_name"": """", ""score"": 0.5106845498085022}, {""species"": ""Motyxia monica"", ""common_name"": """", ""score"": 0.21115098893642426}, {""species"": ""Xystocheir brachymacris"", ""common_name"": """", ""score"": 0.10119083523750305}, {""species"": ""Xystocheir taibona"", ""common_name"": """", ""score"": 0.05576661601662636}, {""species"": ""Wamokia hoffmani"", ""common_name"": """", ""score"": 0.03082122653722763}]"
obs_256022699_photo_458927175_box1.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box1.jpg,1,Motyxia monica,Arthrophaga myriapodina,FALSE,Tiny part of the image. Fungus,,0.211150989,2,"[{""species"": ""Xystocheir dissecta"", ""common_name"": """", ""score"": 0.5106845498085022}, {""species"": ""Motyxia monica"", ""common_name"": """", ""score"": 0.21115098893642426}, {""species"": ""Xystocheir brachymacris"", ""common_name"": """", ""score"": 0.10119083523750305}, {""species"": ""Xystocheir taibona"", ""common_name"": """", ""score"": 0.05576661601662636}, {""species"": ""Wamokia hoffmani"", ""common_name"": """", ""score"": 0.03082122653722763}]"
obs_256022699_photo_458927175_box1.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box1.jpg,1,Xystocheir brachymacris,Arthrophaga myriapodina,FALSE,Tiny part of the image. Fungus,,0.101190835,3,"[{""species"": ""Xystocheir dissecta"", ""common_name"": """", ""score"": 0.5106845498085022}, {""species"": ""Motyxia monica"", ""common_name"": """", ""score"": 0.21115098893642426}, {""species"": ""Xystocheir brachymacris"", ""common_name"": """", ""score"": 0.10119083523750305}, {""species"": ""Xystocheir taibona"", ""common_name"": """", ""score"": 0.05576661601662636}, {""species"": ""Wamokia hoffmani"", ""common_name"": """", ""score"": 0.03082122653722763}]"
obs_256022699_photo_458927175_box1.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box1.jpg,1,Xystocheir taibona,Arthrophaga myriapodina,FALSE,Tiny part of the image. Fungus,,0.055766616,4,"[{""species"": ""Xystocheir dissecta"", ""common_name"": """", ""score"": 0.5106845498085022}, {""species"": ""Motyxia monica"", ""common_name"": """", ""score"": 0.21115098893642426}, {""species"": ""Xystocheir brachymacris"", ""common_name"": """", ""score"": 0.10119083523750305}, {""species"": ""Xystocheir taibona"", ""common_name"": """", ""score"": 0.05576661601662636}, {""species"": ""Wamokia hoffmani"", ""common_name"": """", ""score"": 0.03082122653722763}]"
obs_256022699_photo_458927175_box1.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box1.jpg,1,Wamokia hoffmani,Arthrophaga myriapodina,FALSE,obs_258568965_photo_463949088,,0.030821227,5,"[{""species"": ""Xystocheir dissecta"", ""common_name"": """", ""score"": 0.5106845498085022}, {""species"": ""Motyxia monica"", ""common_name"": """", ""score"": 0.21115098893642426}, {""species"": ""Xystocheir brachymacris"", ""common_name"": """", ""score"": 0.10119083523750305}, {""species"": ""Xystocheir taibona"", ""common_name"": """", ""score"": 0.05576661601662636}, {""species"": ""Wamokia hoffmani"", ""common_name"": """", ""score"": 0.03082122653722763}]"
obs_256022699_photo_458927175_box2.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box2.jpg,2,Prodiplosis falcata,Arthrophaga myriapodina,FALSE,Prey not in the image,,0.369832605,1,"[{""species"": ""Prodiplosis falcata"", ""common_name"": """", ""score"": 0.3698326051235199}, {""species"": ""Rhopalomyia clinata"", ""common_name"": """", ""score"": 0.194580540060997}, {""species"": ""Rhopalomyia santolinae"", ""common_name"": """", ""score"": 0.0673484355211258}, {""species"": ""Rhopalomyia gutierreziae"", ""common_name"": """", ""score"": 0.041463371366262436}, {""species"": ""Rhopalomyia ericameriae"", ""common_name"": """", ""score"": 0.03428502753376961}]"
obs_256022699_photo_458927175_box2.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box2.jpg,2,Rhopalomyia clinata,Arthrophaga myriapodina,FALSE,Prey not in the image,,0.19458054,2,"[{""species"": ""Prodiplosis falcata"", ""common_name"": """", ""score"": 0.3698326051235199}, {""species"": ""Rhopalomyia clinata"", ""common_name"": """", ""score"": 0.194580540060997}, {""species"": ""Rhopalomyia santolinae"", ""common_name"": """", ""score"": 0.0673484355211258}, {""species"": ""Rhopalomyia gutierreziae"", ""common_name"": """", ""score"": 0.041463371366262436}, {""species"": ""Rhopalomyia ericameriae"", ""common_name"": """", ""score"": 0.03428502753376961}]"
obs_256022699_photo_458927175_box2.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box2.jpg,2,Rhopalomyia santolinae,Arthrophaga myriapodina,FALSE,Prey not in the image,,0.067348436,3,"[{""species"": ""Prodiplosis falcata"", ""common_name"": """", ""score"": 0.3698326051235199}, {""species"": ""Rhopalomyia clinata"", ""common_name"": """", ""score"": 0.194580540060997}, {""species"": ""Rhopalomyia santolinae"", ""common_name"": """", ""score"": 0.0673484355211258}, {""species"": ""Rhopalomyia gutierreziae"", ""common_name"": """", ""score"": 0.041463371366262436}, {""species"": ""Rhopalomyia ericameriae"", ""common_name"": """", ""score"": 0.03428502753376961}]"
obs_256022699_photo_458927175_box2.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box2.jpg,2,Rhopalomyia gutierreziae,Arthrophaga myriapodina,FALSE,Prey not in the image,,0.041463371,4,"[{""species"": ""Prodiplosis falcata"", ""common_name"": """", ""score"": 0.3698326051235199}, {""species"": ""Rhopalomyia clinata"", ""common_name"": """", ""score"": 0.194580540060997}, {""species"": ""Rhopalomyia santolinae"", ""common_name"": """", ""score"": 0.0673484355211258}, {""species"": ""Rhopalomyia gutierreziae"", ""common_name"": """", ""score"": 0.041463371366262436}, {""species"": ""Rhopalomyia ericameriae"", ""common_name"": """", ""score"": 0.03428502753376961}]"
obs_256022699_photo_458927175_box2.jpg,obs_256022699_photo_458927175,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_256022699_photo_458927175_box2.jpg,2,Rhopalomyia ericameriae,Arthrophaga myriapodina,FALSE,Prey not in the image,,0.034285028,5,"[{""species"": ""Prodiplosis falcata"", ""common_name"": """", ""score"": 0.3698326051235199}, {""species"": ""Rhopalomyia clinata"", ""common_name"": """", ""score"": 0.194580540060997}, {""species"": ""Rhopalomyia santolinae"", ""common_name"": """", ""score"": 0.0673484355211258}, {""species"": ""Rhopalomyia gutierreziae"", ""common_name"": """", ""score"": 0.041463371366262436}, {""species"": ""Rhopalomyia ericameriae"", ""common_name"": """", ""score"": 0.03428502753376961}]"
obs_258568965_photo_463949088_box1.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box1.jpg,1,Cryptostroma corticale,Reticularia,FALSE,Tiny part of the image. Fungus,,0.105250902,1,"[{""species"": ""Cryptostroma corticale"", ""common_name"": """", ""score"": 0.10525090247392654}, {""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.06292543560266495}, {""species"": ""Pisolithus arhizus"", ""common_name"": ""Dyeball"", ""score"": 0.027805641293525696}, {""species"": ""Corydalus texanus"", ""common_name"": """", ""score"": 0.012024381197988987}, {""species"": ""Tidarren sisyphoides"", ""common_name"": ""Cobweb spiders"", ""score"": 0.009143340401351452}]"
obs_258568965_photo_463949088_box1.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box1.jpg,1,Globitermes globosus,Reticularia,FALSE,Tiny part of the image. Fungus,,0.062925436,2,"[{""species"": ""Cryptostroma corticale"", ""common_name"": """", ""score"": 0.10525090247392654}, {""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.06292543560266495}, {""species"": ""Pisolithus arhizus"", ""common_name"": ""Dyeball"", ""score"": 0.027805641293525696}, {""species"": ""Corydalus texanus"", ""common_name"": """", ""score"": 0.012024381197988987}, {""species"": ""Tidarren sisyphoides"", ""common_name"": ""Cobweb spiders"", ""score"": 0.009143340401351452}]"
obs_258568965_photo_463949088_box1.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box1.jpg,1,Pisolithus arhizus,Reticularia,FALSE,Tiny part of the image. Fungus,Dyeball,0.027805641,3,"[{""species"": ""Cryptostroma corticale"", ""common_name"": """", ""score"": 0.10525090247392654}, {""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.06292543560266495}, {""species"": ""Pisolithus arhizus"", ""common_name"": ""Dyeball"", ""score"": 0.027805641293525696}, {""species"": ""Corydalus texanus"", ""common_name"": """", ""score"": 0.012024381197988987}, {""species"": ""Tidarren sisyphoides"", ""common_name"": ""Cobweb spiders"", ""score"": 0.009143340401351452}]"
obs_258568965_photo_463949088_box1.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box1.jpg,1,Corydalus texanus,Reticularia,FALSE,Tiny part of the image. Fungus,,0.012024381,4,"[{""species"": ""Cryptostroma corticale"", ""common_name"": """", ""score"": 0.10525090247392654}, {""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.06292543560266495}, {""species"": ""Pisolithus arhizus"", ""common_name"": ""Dyeball"", ""score"": 0.027805641293525696}, {""species"": ""Corydalus texanus"", ""common_name"": """", ""score"": 0.012024381197988987}, {""species"": ""Tidarren sisyphoides"", ""common_name"": ""Cobweb spiders"", ""score"": 0.009143340401351452}]"
obs_258568965_photo_463949088_box1.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box1.jpg,1,Tidarren sisyphoides,Reticularia,FALSE,Tiny part of the image. Fungus,Cobweb spiders,0.00914334,5,"[{""species"": ""Cryptostroma corticale"", ""common_name"": """", ""score"": 0.10525090247392654}, {""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.06292543560266495}, {""species"": ""Pisolithus arhizus"", ""common_name"": ""Dyeball"", ""score"": 0.027805641293525696}, {""species"": ""Corydalus texanus"", ""common_name"": """", ""score"": 0.012024381197988987}, {""species"": ""Tidarren sisyphoides"", ""common_name"": ""Cobweb spiders"", ""score"": 0.009143340401351452}]"
obs_258568965_photo_463949088_box2.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box2.jpg,2,Globitermes globosus,Reticularia,FALSE,Tiny part of the image. Fungus,,0.046618026,1,"[{""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.0466180257499218}, {""species"": ""Bothriocyrtum californicum"", ""common_name"": """", ""score"": 0.029841626062989235}, {""species"": ""Meta dolloff"", ""common_name"": ""Dolloff cave spider"", ""score"": 0.00880496297031641}, {""species"": ""Aliatypus janus"", ""common_name"": """", ""score"": 0.007034565322101116}, {""species"": ""Filistata canariensis"", ""common_name"": """", ""score"": 0.006493709981441498}]"
obs_258568965_photo_463949088_box2.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box2.jpg,2,Bothriocyrtum californicum,Reticularia,FALSE,Tiny part of the image. Fungus,,0.029841626,2,"[{""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.0466180257499218}, {""species"": ""Bothriocyrtum californicum"", ""common_name"": """", ""score"": 0.029841626062989235}, {""species"": ""Meta dolloff"", ""common_name"": ""Dolloff cave spider"", ""score"": 0.00880496297031641}, {""species"": ""Aliatypus janus"", ""common_name"": """", ""score"": 0.007034565322101116}, {""species"": ""Filistata canariensis"", ""common_name"": """", ""score"": 0.006493709981441498}]"
obs_258568965_photo_463949088_box2.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box2.jpg,2,Meta dolloff,Reticularia,FALSE,Tiny part of the image. Fungus,Dolloff cave spider,0.008804963,3,"[{""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.0466180257499218}, {""species"": ""Bothriocyrtum californicum"", ""common_name"": """", ""score"": 0.029841626062989235}, {""species"": ""Meta dolloff"", ""common_name"": ""Dolloff cave spider"", ""score"": 0.00880496297031641}, {""species"": ""Aliatypus janus"", ""common_name"": """", ""score"": 0.007034565322101116}, {""species"": ""Filistata canariensis"", ""common_name"": """", ""score"": 0.006493709981441498}]"
obs_258568965_photo_463949088_box2.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box2.jpg,2,Aliatypus janus,Reticularia,FALSE,Tiny part of the image. Fungus,,0.007034565,4,"[{""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.0466180257499218}, {""species"": ""Bothriocyrtum californicum"", ""common_name"": """", ""score"": 0.029841626062989235}, {""species"": ""Meta dolloff"", ""common_name"": ""Dolloff cave spider"", ""score"": 0.00880496297031641}, {""species"": ""Aliatypus janus"", ""common_name"": """", ""score"": 0.007034565322101116}, {""species"": ""Filistata canariensis"", ""common_name"": """", ""score"": 0.006493709981441498}]"
obs_258568965_photo_463949088_box2.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box2.jpg,2,Filistata canariensis,Reticularia,FALSE,Tiny part of the image. Fungus,,0.00649371,5,"[{""species"": ""Globitermes globosus"", ""common_name"": """", ""score"": 0.0466180257499218}, {""species"": ""Bothriocyrtum californicum"", ""common_name"": """", ""score"": 0.029841626062989235}, {""species"": ""Meta dolloff"", ""common_name"": ""Dolloff cave spider"", ""score"": 0.00880496297031641}, {""species"": ""Aliatypus janus"", ""common_name"": """", ""score"": 0.007034565322101116}, {""species"": ""Filistata canariensis"", ""common_name"": """", ""score"": 0.006493709981441498}]"
obs_258568965_photo_463949088_box3.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box3.jpg,3,Nodulisporium cecidiogenes,Reticularia,FALSE,Prey not in the image,,0.061527744,1,"[{""species"": ""Nodulisporium cecidiogenes"", ""common_name"": """", ""score"": 0.06152774393558502}, {""species"": ""Reduvius personatus"", ""common_name"": ""Masked hunter"", ""score"": 0.0225649606436491}, {""species"": ""Leptothrix discophora"", ""common_name"": """", ""score"": 0.010994180105626583}, {""species"": ""Bryostigma phaeophysciae"", ""common_name"": """", ""score"": 0.008271598257124424}, {""species"": ""Erythricium aurantiacum"", ""common_name"": """", ""score"": 0.0056411707773804665}]"
obs_258568965_photo_463949088_box3.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box3.jpg,3,Reduvius personatus,Reticularia,FALSE,Prey not in the image,Masked hunter,0.022564961,2,"[{""species"": ""Nodulisporium cecidiogenes"", ""common_name"": """", ""score"": 0.06152774393558502}, {""species"": ""Reduvius personatus"", ""common_name"": ""Masked hunter"", ""score"": 0.0225649606436491}, {""species"": ""Leptothrix discophora"", ""common_name"": """", ""score"": 0.010994180105626583}, {""species"": ""Bryostigma phaeophysciae"", ""common_name"": """", ""score"": 0.008271598257124424}, {""species"": ""Erythricium aurantiacum"", ""common_name"": """", ""score"": 0.0056411707773804665}]"
obs_258568965_photo_463949088_box3.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box3.jpg,3,Leptothrix discophora,Reticularia,FALSE,Prey not in the image,,0.01099418,3,"[{""species"": ""Nodulisporium cecidiogenes"", ""common_name"": """", ""score"": 0.06152774393558502}, {""species"": ""Reduvius personatus"", ""common_name"": ""Masked hunter"", ""score"": 0.0225649606436491}, {""species"": ""Leptothrix discophora"", ""common_name"": """", ""score"": 0.010994180105626583}, {""species"": ""Bryostigma phaeophysciae"", ""common_name"": """", ""score"": 0.008271598257124424}, {""species"": ""Erythricium aurantiacum"", ""common_name"": """", ""score"": 0.0056411707773804665}]"
obs_258568965_photo_463949088_box3.jpg,obs_258568965_photo_463949088,/gpfs_common/share03/ftrscape/snair3/wew_notebooks/outputs_crop/obs_258568965_photo_463949088_box3.jpg,3,Bryostigma phaeophysciae,Reticularia,FALSE,Prey not in the image,,0.008271598,4,"[{""species"": ""Nodulisporium cecidiogenes"", ""common_name"": """", ""score"": 0.06152774393558502}, {""species"": ""Reduvius personatus"", ""common_name"": ""Masked hunter"", ""score"": 0.0225649606436491}, {""species"": ""Leptothrix discophora"", ""common_name"": """", ""score"": 0.010994180105626583}, {""species"": ""Bryostigma phaeophysciae"", ""common_name"": """", ""score"": 0.008271598257124424}, {""species"": ""Erythricium aurantiacum"", ""common_name"": """", ""score"": 0.0056411707773804665}]"
